Sample	Species	Taxonomy_ID	Taxonomy_level	Kraken_initial	Added_reads	Species_read_count	Species_read_fraction
SRR7691154_1_kneaddata_paired	Thermotogota	33086	P	4	0	4	0.00000
SRR7691154_1_kneaddata_paired	Elusimicrobiota	11888	P	1	0	1	0.00000
SRR7691155_1_kneaddata_paired	Bacteroidota	4587	P	2040192	3996	2044188	0.47010
SRR7691155_1_kneaddata_paired	Firmicutes_A	14608	P	1791133	13621	1804754	0.41504
SRR7691155_1_kneaddata_paired	Verrucomicrobiota	33333	P	194993	5321	200314	0.04607
SRR7691155_1_kneaddata_paired	Firmicutes	12188	P	104277	578	104855	0.02411
SRR7691155_1_kneaddata_paired	Proteobacteria	22518	P	92611	141	92752	0.02133
SRR7691155_1_kneaddata_paired	Desulfobacterota_A	11509	P	46590	71	46661	0.01073
SRR7691155_1_kneaddata_paired	Cyanobacteria	9876	P	20892	41	20933	0.00481
SRR7691155_1_kneaddata_paired	Deferribacterota	10822	P	19445	34	19479	0.00448
SRR7691155_1_kneaddata_paired	Actinobacteriota	615	P	13963	6	13969	0.00321
SRR7691155_1_kneaddata_paired	Firmicutes_B	17289	P	194	3	197	0.00005
SRR7691155_1_kneaddata_paired	Campylobacterota	8700	P	114	0	114	0.00003
SRR7691155_1_kneaddata_paired	Spirochaetota	32587	P	76	0	76	0.00002
SRR7691155_1_kneaddata_paired	Firmicutes_I	18140	P	33	0	33	0.00001
SRR7691155_1_kneaddata_paired	Firmicutes_C	17613	P	32	0	32	0.00001
SRR7691155_1_kneaddata_paired	Thermotogota	33086	P	5	0	5	0.00000
SRR7691155_1_kneaddata_paired	Elusimicrobiota	11888	P	3	0	3	0.00000
SRR7691156_1_kneaddata_paired	Bacteroidota	4587	P	3279437	19095	3298532	0.76464
SRR7691156_1_kneaddata_paired	Firmicutes_A	14608	P	773781	5639	779420	0.18068
SRR7691156_1_kneaddata_paired	Verrucomicrobiota	33333	P	94832	5171	100003	0.02318
SRR7691156_1_kneaddata_paired	Proteobacteria	22518	P	80218	119	80337	0.01862
SRR7691156_1_kneaddata_paired	Actinobacteriota	615	P	21641	18	21659	0.00502
SRR7691156_1_kneaddata_paired	Firmicutes	12188	P	15539	172	15711	0.00364
SRR7691156_1_kneaddata_paired	Desulfobacterota_A	11509	P	14603	46	14649	0.00340
SRR7691156_1_kneaddata_paired	Cyanobacteria	9876	P	2978	14	2992	0.00069
SRR7691156_1_kneaddata_paired	Deferribacterota	10822	P	371	1	372	0.00009
SRR7691156_1_kneaddata_paired	Firmicutes_B	17289	P	59	2	61	0.00001
SRR7691156_1_kneaddata_paired	Campylobacterota	8700	P	33	0	33	0.00001
SRR7691156_1_kneaddata_paired	Firmicutes_I	18140	P	18	0	18	0.00000
SRR7691156_1_kneaddata_paired	Spirochaetota	32587	P	18	0	18	0.00000
SRR7691156_1_kneaddata_paired	Firmicutes_C	17613	P	11	0	11	0.00000
SRR7691156_1_kneaddata_paired	Thermotogota	33086	P	1	0	1	0.00000
SRR7691157_1_kneaddata_paired	Bacteroidota	4587	P	6720148	31740	6751888	0.74230
SRR7691157_1_kneaddata_paired	Firmicutes_A	14608	P	1783811	13960	1797771	0.19765
SRR7691157_1_kneaddata_paired	Proteobacteria	22518	P	237180	587	237767	0.02614
SRR7691157_1_kneaddata_paired	Verrucomicrobiota	33333	P	104475	6156	110631	0.01216
SRR7691157_1_kneaddata_paired	Actinobacteriota	615	P	75254	55	75309	0.00828
SRR7691157_1_kneaddata_paired	Firmicutes	12188	P	61464	656	62120	0.00683
SRR7691157_1_kneaddata_paired	Desulfobacterota_A	11509	P	35189	136	35325	0.00388
SRR7691157_1_kneaddata_paired	Cyanobacteria	9876	P	20463	108	20571	0.00226
SRR7691157_1_kneaddata_paired	Deferribacterota	10822	P	3869	14	3883	0.00043
SRR7691157_1_kneaddata_paired	Firmicutes_B	17289	P	205	7	212	0.00002
SRR7691157_1_kneaddata_paired	Campylobacterota	8700	P	198	0	198	0.00002
SRR7691157_1_kneaddata_paired	Spirochaetota	32587	P	78	0	78	0.00001
SRR7691157_1_kneaddata_paired	Firmicutes_I	18140	P	70	0	70	0.00001
SRR7691157_1_kneaddata_paired	Firmicutes_C	17613	P	28	0	28	0.00000
SRR7691157_1_kneaddata_paired	Thermotogota	33086	P	8	0	8	0.00000
SRR7691157_1_kneaddata_paired	Elusimicrobiota	11888	P	6	0	6	0.00000
SRR7691158_1_kneaddata_paired	Bacteroidota	4587	P	4368409	29275	4397684	0.77603
SRR7691158_1_kneaddata_paired	Firmicutes_A	14608	P	969268	8639	977907	0.17257
SRR7691158_1_kneaddata_paired	Proteobacteria	22518	P	112421	338	112759	0.01990
SRR7691158_1_kneaddata_paired	Verrucomicrobiota	33333	P	89923	5720	95643	0.01688
SRR7691158_1_kneaddata_paired	Actinobacteriota	615	P	35749	32	35781	0.00631
SRR7691158_1_kneaddata_paired	Firmicutes	12188	P	26058	315	26373	0.00465
SRR7691158_1_kneaddata_paired	Desulfobacterota_A	11509	P	14034	68	14102	0.00249
SRR7691158_1_kneaddata_paired	Cyanobacteria	9876	P	5755	30	5785	0.00102
SRR7691158_1_kneaddata_paired	Deferribacterota	10822	P	578	2	580	0.00010
SRR7691158_1_kneaddata_paired	Firmicutes_B	17289	P	102	4	106	0.00002
SRR7691158_1_kneaddata_paired	Campylobacterota	8700	P	85	0	85	0.00002
SRR7691158_1_kneaddata_paired	Firmicutes_I	18140	P	27	0	27	0.00000
SRR7691158_1_kneaddata_paired	Spirochaetota	32587	P	26	0	26	0.00000
SRR7691158_1_kneaddata_paired	Firmicutes_C	17613	P	17	0	17	0.00000
SRR7691158_1_kneaddata_paired	Thermotogota	33086	P	4	0	4	0.00000
SRR7691158_1_kneaddata_paired	Elusimicrobiota	11888	P	3	0	3	0.00000
SRR7691159_1_kneaddata_paired	Bacteroidota	4587	P	5341040	23296	5364336	0.79347
SRR7691159_1_kneaddata_paired	Firmicutes_A	14608	P	927711	7676	935387	0.13836
SRR7691159_1_kneaddata_paired	Proteobacteria	22518	P	217546	623	218169	0.03227
SRR7691159_1_kneaddata_paired	Verrucomicrobiota	33333	P	125118	6804	131922	0.01951
SRR7691159_1_kneaddata_paired	Actinobacteriota	615	P	42874	29	42903	0.00635
SRR7691159_1_kneaddata_paired	Desulfobacterota_A	11509	P	28988	91	29079	0.00430
SRR7691159_1_kneaddata_paired	Firmicutes	12188	P	21317	229	21546	0.00319
SRR7691159_1_kneaddata_paired	Cyanobacteria	9876	P	15648	71	15719	0.00233
SRR7691159_1_kneaddata_paired	Deferribacterota	10822	P	1160	4	1164	0.00017
SRR7691159_1_kneaddata_paired	Campylobacterota	8700	P	188	0	188	0.00003
SRR7691159_1_kneaddata_paired	Firmicutes_B	17289	P	66	2	68	0.00001
SRR7691159_1_kneaddata_paired	Spirochaetota	32587	P	40	0	40	0.00001
SRR7691159_1_kneaddata_paired	Firmicutes_I	18140	P	22	0	22	0.00000
SRR7691159_1_kneaddata_paired	Firmicutes_C	17613	P	15	0	15	0.00000
SRR7691159_1_kneaddata_paired	Thermotogota	33086	P	11	0	11	0.00000
SRR7691159_1_kneaddata_paired	Elusimicrobiota	11888	P	1	0	1	0.00000
SRR7691160_1_kneaddata_paired	Firmicutes_A	14608	P	2194212	8409	2202621	0.48847
SRR7691160_1_kneaddata_paired	Bacteroidota	4587	P	1734169	6002	1740171	0.38592
SRR7691160_1_kneaddata_paired	Firmicutes	12188	P	246157	2365	248522	0.05511
SRR7691160_1_kneaddata_paired	Proteobacteria	22518	P	182457	814	183271	0.04064
SRR7691160_1_kneaddata_paired	Desulfobacterota_A	11509	P	44826	117	44943	0.00997
SRR7691160_1_kneaddata_paired	Verrucomicrobiota	33333	P	39101	1982	41083	0.00911
SRR7691160_1_kneaddata_paired	Cyanobacteria	9876	P	28749	106	28855	0.00640
SRR7691160_1_kneaddata_paired	Actinobacteriota	615	P	15885	13	15898	0.00353
SRR7691160_1_kneaddata_paired	Deferribacterota	10822	P	3180	10	3190	0.00071
SRR7691160_1_kneaddata_paired	Campylobacterota	8700	P	292	0	292	0.00006
SRR7691160_1_kneaddata_paired	Firmicutes_B	17289	P	205	6	211	0.00005
SRR7691160_1_kneaddata_paired	Spirochaetota	32587	P	61	0	61	0.00001
SRR7691160_1_kneaddata_paired	Firmicutes_C	17613	P	25	0	25	0.00001
SRR7691160_1_kneaddata_paired	Firmicutes_I	18140	P	25	0	25	0.00001
SRR7691160_1_kneaddata_paired	Thermotogota	33086	P	10	0	10	0.00000
SRR7691160_1_kneaddata_paired	Elusimicrobiota	11888	P	5	0	5	0.00000
SRR7691161_1_kneaddata_paired	Bacteroidota	4587	P	3263011	11155	3274166	0.58572
SRR7691161_1_kneaddata_paired	Firmicutes_A	14608	P	1735981	10844	1746825	0.31249
SRR7691161_1_kneaddata_paired	Verrucomicrobiota	33333	P	219505	9943	229448	0.04105
SRR7691161_1_kneaddata_paired	Proteobacteria	22518	P	178653	527	179180	0.03205
SRR7691161_1_kneaddata_paired	Desulfobacterota_A	11509	P	51908	118	52026	0.00931
SRR7691161_1_kneaddata_paired	Firmicutes	12188	P	38148	361	38509	0.00689
SRR7691161_1_kneaddata_paired	Deferribacterota	10822	P	29397	85	29482	0.00527
SRR7691161_1_kneaddata_paired	Actinobacteriota	615	P	23416	16	23432	0.00419
SRR7691161_1_kneaddata_paired	Cyanobacteria	9876	P	16281	56	16337	0.00292
SRR7691161_1_kneaddata_paired	Campylobacterota	8700	P	206	0	206	0.00004
SRR7691161_1_kneaddata_paired	Firmicutes_B	17289	P	156	4	160	0.00003
SRR7691161_1_kneaddata_paired	Spirochaetota	32587	P	98	0	98	0.00002
SRR7691161_1_kneaddata_paired	Firmicutes_I	18140	P	47	0	47	0.00001
SRR7691161_1_kneaddata_paired	Firmicutes_C	17613	P	40	0	40	0.00001
SRR7691161_1_kneaddata_paired	Thermotogota	33086	P	6	0	6	0.00000
SRR7691161_1_kneaddata_paired	Elusimicrobiota	11888	P	3	0	3	0.00000
SRR7691162_1_kneaddata_paired	Bacteroidota	4587	P	4059671	18948	4078619	0.75294
SRR7691162_1_kneaddata_paired	Firmicutes_A	14608	P	1001558	7952	1009510	0.18636
SRR7691162_1_kneaddata_paired	Verrucomicrobiota	33333	P	142257	7969	150226	0.02773
SRR7691162_1_kneaddata_paired	Proteobacteria	22518	P	116482	212	116694	0.02154
SRR7691162_1_kneaddata_paired	Desulfobacterota_A	11509	P	21428	68	21496	0.00397
SRR7691162_1_kneaddata_paired	Firmicutes	12188	P	20712	233	20945	0.00387
SRR7691162_1_kneaddata_paired	Actinobacteriota	615	P	12002	16	12018	0.00222
SRR7691162_1_kneaddata_paired	Cyanobacteria	9876	P	6224	31	6255	0.00115
SRR7691162_1_kneaddata_paired	Deferribacterota	10822	P	993	3	996	0.00018
SRR7691162_1_kneaddata_paired	Campylobacterota	8700	P	63	0	63	0.00001
SRR7691162_1_kneaddata_paired	Firmicutes_B	17289	P	37	1	38	0.00001
SRR7691162_1_kneaddata_paired	Firmicutes_I	18140	P	31	0	31	0.00001
SRR7691162_1_kneaddata_paired	Spirochaetota	32587	P	23	0	23	0.00000
SRR7691162_1_kneaddata_paired	Firmicutes_C	17613	P	18	0	18	0.00000
SRR7691162_1_kneaddata_paired	Thermotogota	33086	P	8	0	8	0.00000
SRR7691162_1_kneaddata_paired	Elusimicrobiota	11888	P	1	0	1	0.00000
SRR7691163_1_kneaddata_paired	Bacteroidota	4587	P	6821656	32570	6854226	0.76286
SRR7691163_1_kneaddata_paired	Firmicutes_A	14608	P	1644946	13009	1657955	0.18453
SRR7691163_1_kneaddata_paired	Proteobacteria	22518	P	218845	501	219346	0.02441
SRR7691163_1_kneaddata_paired	Verrucomicrobiota	33333	P	101206	6031	107237	0.01194
SRR7691163_1_kneaddata_paired	Actinobacteriota	615	P	67650	52	67702	0.00754
SRR7691163_1_kneaddata_paired	Firmicutes	12188	P	34760	399	35159	0.00391
SRR7691163_1_kneaddata_paired	Desulfobacterota_A	11509	P	31581	112	31693	0.00353
SRR7691163_1_kneaddata_paired	Cyanobacteria	9876	P	10406	59	10465	0.00116
SRR7691163_1_kneaddata_paired	Deferribacterota	10822	P	761	2	763	0.00009
SRR7691163_1_kneaddata_paired	Campylobacterota	8700	P	158	0	158	0.00002
SRR7691163_1_kneaddata_paired	Firmicutes_B	17289	P	143	5	148	0.00002
SRR7691163_1_kneaddata_paired	Spirochaetota	32587	P	43	0	43	0.00000
SRR7691163_1_kneaddata_paired	Firmicutes_I	18140	P	37	0	37	0.00000
SRR7691163_1_kneaddata_paired	Firmicutes_C	17613	P	17	0	17	0.00000
SRR7691163_1_kneaddata_paired	Thermotogota	33086	P	4	0	4	0.00000
SRR7691163_1_kneaddata_paired	Elusimicrobiota	11888	P	2	0	2	0.00000
SRR7691164_1_kneaddata_paired	Bacteroidota	4587	P	4558434	37983	4596417	0.70312
SRR7691164_1_kneaddata_paired	Firmicutes_A	14608	P	1704325	20702	1725027	0.26388
SRR7691164_1_kneaddata_paired	Proteobacteria	22518	P	69234	478	69712	0.01066
SRR7691164_1_kneaddata_paired	Firmicutes	12188	P	59762	1202	60964	0.00933
SRR7691164_1_kneaddata_paired	Cyanobacteria	9876	P	58212	445	58657	0.00897
SRR7691164_1_kneaddata_paired	Desulfobacterota_A	11509	P	14806	102	14908	0.00228
SRR7691164_1_kneaddata_paired	Deferribacterota	10822	P	5284	34	5318	0.00081
SRR7691164_1_kneaddata_paired	Actinobacteriota	615	P	3610	11	3621	0.00055
SRR7691164_1_kneaddata_paired	Verrucomicrobiota	33333	P	1810	184	1994	0.00031
SRR7691164_1_kneaddata_paired	Campylobacterota	8700	P	239	0	239	0.00004
SRR7691164_1_kneaddata_paired	Firmicutes_B	17289	P	135	8	143	0.00002
SRR7691164_1_kneaddata_paired	Spirochaetota	32587	P	129	0	129	0.00002
SRR7691164_1_kneaddata_paired	Firmicutes_I	18140	P	47	0	47	0.00001
SRR7691164_1_kneaddata_paired	Firmicutes_C	17613	P	21	0	21	0.00000
SRR7691164_1_kneaddata_paired	Thermotogota	33086	P	10	0	10	0.00000
SRR7691164_1_kneaddata_paired	Elusimicrobiota	11888	P	2	0	2	0.00000
SRR7691165_1_kneaddata_paired	Bacteroidota	4587	P	4381270	18754	4400024	0.78993
SRR7691165_1_kneaddata_paired	Firmicutes_A	14608	P	827646	8037	835683	0.15003
SRR7691165_1_kneaddata_paired	Verrucomicrobiota	33333	P	168362	10578	178940	0.03212
SRR7691165_1_kneaddata_paired	Proteobacteria	22518	P	73476	226	73702	0.01323
SRR7691165_1_kneaddata_paired	Desulfobacterota_A	11509	P	58322	162	58484	0.01050
SRR7691165_1_kneaddata_paired	Actinobacteriota	615	P	13992	15	14007	0.00251
SRR7691165_1_kneaddata_paired	Firmicutes	12188	P	5750	108	5858	0.00105
SRR7691165_1_kneaddata_paired	Cyanobacteria	9876	P	1673	8	1681	0.00030
SRR7691165_1_kneaddata_paired	Deferribacterota	10822	P	1583	6	1589	0.00029
SRR7691165_1_kneaddata_paired	Campylobacterota	8700	P	54	0	54	0.00001
SRR7691165_1_kneaddata_paired	Firmicutes_B	17289	P	45	1	46	0.00001
SRR7691165_1_kneaddata_paired	Firmicutes_I	18140	P	26	0	26	0.00000
SRR7691165_1_kneaddata_paired	Spirochaetota	32587	P	25	0	25	0.00000
SRR7691165_1_kneaddata_paired	Firmicutes_C	17613	P	14	0	14	0.00000
SRR7691165_1_kneaddata_paired	Thermotogota	33086	P	3	0	3	0.00000
SRR7691165_1_kneaddata_paired	Elusimicrobiota	11888	P	2	0	2	0.00000
SRR7691166_1_kneaddata_paired	Bacteroidota	4587	P	4838507	19502	4858009	0.73160
SRR7691166_1_kneaddata_paired	Firmicutes_A	14608	P	1223905	10372	1234277	0.18588
SRR7691166_1_kneaddata_paired	Verrucomicrobiota	33333	P	276822	15203	292025	0.04398
SRR7691166_1_kneaddata_paired	Proteobacteria	22518	P	164491	475	164966	0.02484
SRR7691166_1_kneaddata_paired	Desulfobacterota_A	11509	P	51711	149	51860	0.00781
SRR7691166_1_kneaddata_paired	Actinobacteriota	615	P	19218	17	19235	0.00290
SRR7691166_1_kneaddata_paired	Firmicutes	12188	P	10650	174	10824	0.00163
SRR7691166_1_kneaddata_paired	Cyanobacteria	9876	P	5787	26	5813	0.00088
SRR7691166_1_kneaddata_paired	Deferribacterota	10822	P	2827	9	2836	0.00043
SRR7691166_1_kneaddata_paired	Campylobacterota	8700	P	136	0	136	0.00002
SRR7691166_1_kneaddata_paired	Firmicutes_B	17289	P	111	3	114	0.00002
SRR7691166_1_kneaddata_paired	Spirochaetota	32587	P	50	0	50	0.00001
SRR7691166_1_kneaddata_paired	Firmicutes_I	18140	P	37	0	37	0.00001
SRR7691166_1_kneaddata_paired	Firmicutes_C	17613	P	19	0	19	0.00000
SRR7691166_1_kneaddata_paired	Thermotogota	33086	P	4	0	4	0.00000
SRR7691166_1_kneaddata_paired	Elusimicrobiota	11888	P	2	0	2	0.00000
SRR7691167_1_kneaddata_paired	Bacteroidota	4587	P	2215017	7436	2222453	0.49060
SRR7691167_1_kneaddata_paired	Firmicutes_A	14608	P	1857368	10640	1868008	0.41236
SRR7691167_1_kneaddata_paired	Firmicutes	12188	P	152098	1502	153600	0.03391
SRR7691167_1_kneaddata_paired	Proteobacteria	22518	P	105496	390	105886	0.02337
SRR7691167_1_kneaddata_paired	Verrucomicrobiota	33333	P	83553	4381	87934	0.01941
SRR7691167_1_kneaddata_paired	Desulfobacterota_A	11509	P	41915	112	42027	0.00928
SRR7691167_1_kneaddata_paired	Actinobacteriota	615	P	29012	26	29038	0.00641
SRR7691167_1_kneaddata_paired	Cyanobacteria	9876	P	19557	98	19655	0.00434
SRR7691167_1_kneaddata_paired	Firmicutes_B	17289	P	651	21	672	0.00015
SRR7691167_1_kneaddata_paired	Deferribacterota	10822	P	503	1	504	0.00011
SRR7691167_1_kneaddata_paired	Campylobacterota	8700	P	176	0	176	0.00004
SRR7691167_1_kneaddata_paired	Spirochaetota	32587	P	45	0	45	0.00001
SRR7691167_1_kneaddata_paired	Firmicutes_C	17613	P	39	0	39	0.00001
SRR7691167_1_kneaddata_paired	Firmicutes_I	18140	P	26	0	26	0.00001
SRR7691167_1_kneaddata_paired	Thermotogota	33086	P	10	0	10	0.00000
SRR7691167_1_kneaddata_paired	Elusimicrobiota	11888	P	2	0	2	0.00000
SRR7691168_1_kneaddata_paired	Bacteroidota	4587	P	2017545	9023	2026568	0.48212
SRR7691168_1_kneaddata_paired	Firmicutes_A	14608	P	1922650	11030	1933680	0.46002
SRR7691168_1_kneaddata_paired	Firmicutes	12188	P	80162	1192	81354	0.01935
SRR7691168_1_kneaddata_paired	Verrucomicrobiota	33333	P	43477	3094	46571	0.01108
SRR7691168_1_kneaddata_paired	Proteobacteria	22518	P	40057	148	40205	0.00956
SRR7691168_1_kneaddata_paired	Desulfobacterota_A	11509	P	38649	144	38793	0.00923
SRR7691168_1_kneaddata_paired	Cyanobacteria	9876	P	22017	114	22131	0.00527
SRR7691168_1_kneaddata_paired	Actinobacteriota	615	P	13357	17	13374	0.00318
SRR7691168_1_kneaddata_paired	Deferribacterota	10822	P	391	1	392	0.00009
SRR7691168_1_kneaddata_paired	Firmicutes_B	17289	P	168	7	175	0.00004
SRR7691168_1_kneaddata_paired	Campylobacterota	8700	P	85	0	85	0.00002
SRR7691168_1_kneaddata_paired	Spirochaetota	32587	P	38	0	38	0.00001
SRR7691168_1_kneaddata_paired	Firmicutes_C	17613	P	33	0	33	0.00001
SRR7691168_1_kneaddata_paired	Firmicutes_I	18140	P	32	0	32	0.00001
SRR7691168_1_kneaddata_paired	Thermotogota	33086	P	4	0	4	0.00000
SRR7691168_1_kneaddata_paired	Elusimicrobiota	11888	P	3	0	3	0.00000
SRR7691169_1_kneaddata_paired	Bacteroidota	4587	P	2876819	10206	2887025	0.50878
SRR7691169_1_kneaddata_paired	Firmicutes_A	14608	P	2364905	9869	2374774	0.41851
SRR7691169_1_kneaddata_paired	Proteobacteria	22518	P	162446	467	162913	0.02871
SRR7691169_1_kneaddata_paired	Verrucomicrobiota	33333	P	153745	6568	160313	0.02825
SRR7691169_1_kneaddata_paired	Desulfobacterota_A	11509	P	44925	147	45072	0.00794
SRR7691169_1_kneaddata_paired	Actinobacteriota	615	P	16823	14	16837	0.00297
SRR7691169_1_kneaddata_paired	Firmicutes	12188	P	11699	133	11832	0.00209
SRR7691169_1_kneaddata_paired	Cyanobacteria	9876	P	10497	33	10530	0.00186
SRR7691169_1_kneaddata_paired	Deferribacterota	10822	P	2498	6	2504	0.00044
SRR7691169_1_kneaddata_paired	Firmicutes_B	17289	P	2087	56	2143	0.00038
SRR7691169_1_kneaddata_paired	Campylobacterota	8700	P	229	0	229	0.00004
SRR7691169_1_kneaddata_paired	Spirochaetota	32587	P	72	0	72	0.00001
SRR7691169_1_kneaddata_paired	Firmicutes_I	18140	P	68	0	68	0.00001
SRR7691169_1_kneaddata_paired	Firmicutes_C	17613	P	59	0	59	0.00001
SRR7691169_1_kneaddata_paired	Thermotogota	33086	P	7	0	7	0.00000
SRR7691169_1_kneaddata_paired	Elusimicrobiota	11888	P	1	0	1	0.00000
SRR7691170_1_kneaddata_paired	Bacteroidota	4587	P	2409434	8169	2417603	0.47904
SRR7691170_1_kneaddata_paired	Firmicutes_A	14608	P	2193583	9473	2203056	0.43653
SRR7691170_1_kneaddata_paired	Verrucomicrobiota	33333	P	159670	7219	166889	0.03307
SRR7691170_1_kneaddata_paired	Proteobacteria	22518	P	123416	379	123795	0.02453
SRR7691170_1_kneaddata_paired	Firmicutes	12188	P	73493	647	74140	0.01469
SRR7691170_1_kneaddata_paired	Actinobacteriota	615	P	18943	15	18958	0.00376
SRR7691170_1_kneaddata_paired	Desulfobacterota_A	11509	P	17309	79	17388	0.00345
SRR7691170_1_kneaddata_paired	Cyanobacteria	9876	P	12880	56	12936	0.00256
SRR7691170_1_kneaddata_paired	Deferribacterota	10822	P	6207	18	6225	0.00123
SRR7691170_1_kneaddata_paired	Firmicutes_B	17289	P	5279	150	5429	0.00108
SRR7691170_1_kneaddata_paired	Campylobacterota	8700	P	163	0	163	0.00003
SRR7691170_1_kneaddata_paired	Firmicutes_I	18140	P	52	0	52	0.00001
SRR7691170_1_kneaddata_paired	Spirochaetota	32587	P	48	0	48	0.00001
SRR7691170_1_kneaddata_paired	Firmicutes_C	17613	P	36	0	36	0.00001
SRR7691170_1_kneaddata_paired	Thermotogota	33086	P	9	0	9	0.00000
SRR7691170_1_kneaddata_paired	Elusimicrobiota	11888	P	6	0	6	0.00000
SRR7691171_1_kneaddata_paired	Bacteroidota	4587	P	2464336	7868	2472204	0.49557
SRR7691171_1_kneaddata_paired	Firmicutes_A	14608	P	2086018	8812	2094830	0.41993
SRR7691171_1_kneaddata_paired	Verrucomicrobiota	33333	P	196840	8254	205094	0.04111
SRR7691171_1_kneaddata_paired	Proteobacteria	22518	P	123685	324	124009	0.02486
SRR7691171_1_kneaddata_paired	Desulfobacterota_A	11509	P	42479	139	42618	0.00854
SRR7691171_1_kneaddata_paired	Actinobacteriota	615	P	18353	13	18366	0.00368
SRR7691171_1_kneaddata_paired	Cyanobacteria	9876	P	14151	43	14194	0.00285
SRR7691171_1_kneaddata_paired	Firmicutes	12188	P	12813	144	12957	0.00260
SRR7691171_1_kneaddata_paired	Firmicutes_B	17289	P	3436	91	3527	0.00071
SRR7691171_1_kneaddata_paired	Deferribacterota	10822	P	471	1	472	0.00009
SRR7691171_1_kneaddata_paired	Campylobacterota	8700	P	163	0	163	0.00003
SRR7691171_1_kneaddata_paired	Firmicutes_I	18140	P	51	0	51	0.00001
SRR7691171_1_kneaddata_paired	Spirochaetota	32587	P	41	0	41	0.00001
SRR7691171_1_kneaddata_paired	Firmicutes_C	17613	P	35	0	35	0.00001
SRR7691171_1_kneaddata_paired	Thermotogota	33086	P	8	0	8	0.00000
SRR7691171_1_kneaddata_paired	Elusimicrobiota	11888	P	2	0	2	0.00000
SRR7691172_1_kneaddata_paired	Firmicutes_A	14608	P	2107023	7852	2114875	0.48142
SRR7691172_1_kneaddata_paired	Bacteroidota	4587	P	1895173	6113	1901286	0.43280
SRR7691172_1_kneaddata_paired	Verrucomicrobiota	33333	P	153745	6569	160314	0.03649
SRR7691172_1_kneaddata_paired	Proteobacteria	22518	P	75193	204	75397	0.01716
SRR7691172_1_kneaddata_paired	Firmicutes	12188	P	70218	590	70808	0.01612
SRR7691172_1_kneaddata_paired	Cyanobacteria	9876	P	25389	78	25467	0.00580
SRR7691172_1_kneaddata_paired	Desulfobacterota_A	11509	P	22408	80	22488	0.00512
SRR7691172_1_kneaddata_paired	Actinobacteriota	615	P	14594	10	14604	0.00332
SRR7691172_1_kneaddata_paired	Firmicutes_B	17289	P	5484	148	5632	0.00128
SRR7691172_1_kneaddata_paired	Deferribacterota	10822	P	1812	4	1816	0.00041
SRR7691172_1_kneaddata_paired	Campylobacterota	8700	P	134	0	134	0.00003
SRR7691172_1_kneaddata_paired	Spirochaetota	32587	P	48	0	48	0.00001
SRR7691172_1_kneaddata_paired	Firmicutes_I	18140	P	39	0	39	0.00001
SRR7691172_1_kneaddata_paired	Firmicutes_C	17613	P	38	0	38	0.00001
SRR7691172_1_kneaddata_paired	Thermotogota	33086	P	10	0	10	0.00000
SRR7691172_1_kneaddata_paired	Elusimicrobiota	11888	P	9	0	9	0.00000
SRR7691173_1_kneaddata_paired	Firmicutes_A	14608	P	8022546	38450	8060996	0.65836
SRR7691173_1_kneaddata_paired	Bacteroidota	4587	P	2989578	15834	3005412	0.24546
SRR7691173_1_kneaddata_paired	Firmicutes	12188	P	473730	4500	478230	0.03906
SRR7691173_1_kneaddata_paired	Desulfobacterota_A	11509	P	199593	519	200112	0.01634
SRR7691173_1_kneaddata_paired	Deferribacterota	10822	P	148493	514	149007	0.01217
SRR7691173_1_kneaddata_paired	Proteobacteria	22518	P	135687	546	136233	0.01113
SRR7691173_1_kneaddata_paired	Verrucomicrobiota	33333	P	93373	4976	98349	0.00803
